"K","beta_diff","topics_equal","num_its_deter","num_its"
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
3,0,"TRUE",12,12
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
4,0,"TRUE",21,21
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
5,0,"TRUE",63,63
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
6,0,"TRUE",73,73
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
7,0,"TRUE",30,30
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
8,0,"TRUE",32,32
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
9,0,"TRUE",23,23
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
10,0,"TRUE",22,22
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
11,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
12,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
13,0,"TRUE",21,21
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
14,0,"TRUE",29,29
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
15,0,"TRUE",22,22
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
16,0,"TRUE",23,23
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
17,0,"TRUE",24,24
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
18,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
19,0,"TRUE",22,22
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
20,0,"TRUE",18,18
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
21,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
22,0,"TRUE",21,21
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
23,0,"TRUE",27,27
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
24,0,"TRUE",18,18
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
25,0,"TRUE",21,21
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
26,0,"TRUE",19,19
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
27,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
29,0,"TRUE",21,21
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
30,0,"TRUE",24,24
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
31,0,"TRUE",26,26
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
32,0,"TRUE",33,33
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
40,0,"TRUE",30,30
